postcode,point_coordinates,street,city,state,lat,long
15988,POINT(6.122 102.2523),Kota Bharu - Peti Surat (321 & Ke atas),Kota Bharu,Kelantan,6.122,102.2523
15990,POINT(6.122 102.2523),Hospital Usm,Kota Bharu,Kelantan,6.122,102.2523
1600,POINT(6.4455 100.2002),Lembaga Hasil Dalam Negeri,Kangar,Perlis,6.4455,100.2002
16010,POINT(6.0064 102.218),Chabang Tiga Perol,Kota Bharu,Kelantan,6.0064,102.218
16020,POINT(6.0558 102.3487),Kampung Anak Tembusu,Bachok,Kelantan,6.0558,102.3487
16030,POINT(6.0547 102.3868),Chabang Tiga Bator Dalam,Bachok,Kelantan,6.0547,102.3868
1604,POINT(6.4455 100.2002),Jabatan Pendidikan,Kangar,Perlis,6.4455,100.2002
16040,POINT(6.0573 102.1743),Hadapan Masjid Kampung Laut,Wakaf Bharu,Kelantan,6.0573,102.1743
16050,POINT(6.032 102.3251),Beris Kubor Besar,Bachok,Kelantan,6.032,102.3251
1606,POINT(6.4455 100.2002),Jabatan Kemajuan Masyarakat (Kemas),Kangar,Perlis,6.4455,100.2002
16060,POINT(6.0547 102.3868),Taman Desa Pura,Bachok,Kelantan,6.0547,102.3868
16070,POINT(6.0334 102.3499),Belakang Pasar Lama Jelawat,Bachok,Kelantan,6.0334,102.3499
1608,POINT(6.4455 100.2002),Jabatan Pembangunan Koperasi,Kangar,Perlis,6.4455,100.2002
16080,POINT(6.1411 102.1763),Balai Bomba,Tumpat,Kelantan,6.1411,102.1763
1609,POINT(6.4394 100.1963),Pejabat Mara Negeri,Kangar,Perlis,6.4394,100.1963
16090,POINT(6.0338 102.3572),Balai Penggawa Beris Kubur Besar,Bachok,Kelantan,6.0338,102.3572
1610,POINT(6.4455 100.2002),Bahagian Perlesenan - Kementerian Penerangan,Kangar,Perlis,6.4455,100.2002
16100,POINT(6.122 102.2523),Anak Sungai,Kota Bharu,Kelantan,6.122,102.2523
16109,POINT(6.122 102.2523),Pengkalan Chepa - Beg Berkunci,Kota Bharu,Kelantan,6.122,102.2523
1612,POINT(6.4455 100.2002),Jabatan Penerangan,Kangar,Perlis,6.4455,100.2002
1614,POINT(6.4455 100.2002),Jabatan Penyiaran,Kangar,Perlis,6.4455,100.2002
16150,POINT(6.0602 102.2341),Cabang Empat Limbat,Kota Bharu,Kelantan,6.0602,102.2341
1620,POINT(6.4421 100.2337),Jabatan Pengangkutan Jalan,Kangar,Perlis,6.4421,100.2337
16200,POINT(6.1174 102.1685),AADK,Tumpat,Kelantan,6.1174,102.1685
16210,POINT(6.1183 102.1386),Balai Polis Kuala Jambu,Tumpat,Kelantan,6.1183,102.1386
1622,POINT(6.4455 100.2002),Unit Penguatkuasa Kem. Perdagangan & Perindustrian,Kangar,Perlis,6.4455,100.2002
16250,POINT(6.0864 102.2099),Batu 2 1/2 Jalan Pasir Pekan,Wakaf Bharu,Kelantan,6.0864,102.2099
1626,POINT(6.4455 100.2002),Jabatan Pengairan & Saliran,Kangar,Perlis,6.4455,100.2002
1628,POINT(6.4455 100.2002),Jabatan Perikanan,Kangar,Perlis,6.4455,100.2002
1630,POINT(6.4124 100.1998),Jabatan Haiwan,Kangar,Perlis,6.4124,100.1998
16300,POINT(6.0269 102.3366),Bachok,Bachok,Kelantan,6.0269,102.3366
16310,POINT(5.9932 102.3636),Alor Pulai Hujung/Tengah,Bachok,Kelantan,5.9932,102.3636
1632,POINT(6.5233 100.23),Jabatan Pertanian,Kangar,Perlis,6.5233,100.23
16320,POINT(6.0547 102.3868),Jalan Pantai Senak,Bachok,Kelantan,6.0547,102.3868
1634,POINT(6.4455 100.2002),Panglima Markas 12 Briged,Kangar,Perlis,6.4455,100.2002
16400,POINT(5.92 102.2742),Jalan Pasir Puteh (Km 8 - 12),Melor,Kelantan,5.92,102.2742
1644,POINT(6.4374 100.1934),Majlis Perbandaran Kangar,Kangar,Perlis,6.4374,100.1934
16450,POINT(5.9179 102.2274),Alor Jalal,Ketereh,Kelantan,5.9179,102.2274
1646,POINT(6.4455 100.2002),Jabatan Perancang Bandar & Desa,Kangar,Perlis,6.4455,100.2002
1648,POINT(6.4455 100.2002),Jabatan Bomba & Penyelamat,Kangar,Perlis,6.4455,100.2002
16500,POINT(5.8938 102.2273),Blok Baru Jalan Masjid,Kem Desa Pahlawan,Kelantan,5.8938,102.2273
1660,POINT(6.4455 100.2002),Jabatan Perhutanan,Kangar,Perlis,6.4455,100.2002
16600,POINT(5.8908 102.2376),Baruh Lahar,Pulai Chondong,Kelantan,5.8908,102.2376
1664,POINT(6.4455 100.2002),Jabatan Perhilitan,Kangar,Perlis,6.4455,100.2002
1670,POINT(6.4455 100.2002),Pos Malaysia Berhad,Kangar,Perlis,6.4455,100.2002
16700,POINT(5.8722 102.4363),Jalan Cherang Ruku,Cherang Ruku,Kelantan,5.8722,102.4363
1672,POINT(6.4455 100.2002),Telekom Malaysia Berhad,Kangar,Perlis,6.4455,100.2002
1673,POINT(6.4455 100.2002),Tenaga Nasional Berhad,Kangar,Perlis,6.4455,100.2002
1674,POINT(6.4248 100.1975),Pegawai Kemajuan Negeri,Kangar,Perlis,6.4248,100.1975
1676,POINT(6.4455 100.2002),Jabatan Agama Islam Perlis,Kangar,Perlis,6.4455,100.2002
1680,POINT(6.4455 100.2002),Dewan Undangan Negeri,Kangar,Perlis,6.4455,100.2002
16800,POINT(5.876 102.3841),Agensi Dadah Kebangsaan,Pasir Puteh,Kelantan,5.876,102.3841
16810,POINT(5.8899 102.2958),Bukit Jawa,Selising,Kelantan,5.8899,102.2958
1694,POINT(6.4455 100.2002),Jabatan KeBudayaan & Kesenian,Kangar,Perlis,6.4455,100.2002
17000,POINT(6.0129 102.1459),Alor Mas,Pasir Mas,Kelantan,6.0129,102.1459
17007,POINT(6.0427 102.1391),Pasir Mas - Peti Surat,Pasir Mas,Kelantan,6.0427,102.1391
17009,POINT(6.0427 102.1391),Pasir Mas - Beg Berkunci,Pasir Mas,Kelantan,6.0427,102.1391
17010,POINT(6.0377 102.1486),Alor Buloh,Pasir Mas,Kelantan,6.0377,102.1486
17020,POINT(6.0403 102.1465),Alor Pinggang,Pasir Mas,Kelantan,6.0403,102.1465
17030,POINT(5.8931 102.1712),Kampung Atas Pinggir,Pasir Mas,Kelantan,5.8931,102.1712
17040,POINT(6.0284 102.1551),Kampung Alor Tualang,Pasir Mas,Kelantan,6.0284,102.1551
17050,POINT(5.961 102.1484),Jalan Kolam,Pasir Mas,Kelantan,5.961,102.1484
17060,POINT(6.0061 102.1743),Alor Sinar ,Pasir Mas,Kelantan,6.0061,102.1743
17070,POINT(6.0102 102.1486),Kampung Alor Jering,Pasir Mas,Kelantan,6.0102,102.1486
17200,POINT(5.9632 102.0073),Chabang Empat Salam,Rantau Panjang,Kelantan,5.9632,102.0073
17500,POINT(5.7687 102.1201),Air Berdang Ipoh,Tanah Merah,Kelantan,5.7687,102.1201
17507,POINT(5.8074 102.151),Tanah Merah - Peti Surat,Tanah Merah,Kelantan,5.8074,102.151
17509,POINT(5.8074 102.151),Tanah Merah - Beg Berkunci,Tanah Merah,Kelantan,5.8074,102.151
17510,POINT(5.7657 102.1153),Felda Kemahang,Tanah Merah,Kelantan,5.7657,102.1153
17600,POINT(5.728 101.9225),Air Papan,Jeli,Kelantan,5.728,101.9225
17610,POINT(5.4526 101.9212),Bukit Berangan,Kuala Balah,Kelantan,5.4526,101.9212
17700,POINT(5.8142 101.9253),AFFIN Bank,Ayer Lanas,Kelantan,5.8142,101.9253
18000,POINT(5.5693 102.1786),Banggol Yek,Kuala Krai,Kelantan,5.5693,102.1786
18050,POINT(5.5339 102.1996),Kampung Tanggung Batu,Kuala Krai,Kelantan,5.5339,102.1996
18200,POINT(5.4938 102.0523),Dabong,Dabong,Kelantan,5.4938,102.0523
18300,POINT(5.0356 102.0247),Balai Polis,Gua Musang,Kelantan,5.0356,102.0247
18400,POINT(5.7612 102.1769),Bandar Temangan,Temangan,Kelantan,5.7612,102.1769
18500,POINT(5.7573 102.2168),ALIA,Machang,Kelantan,5.7573,102.2168
2000,POINT(6.2683 100.2088),Al Marhom Kayang,Kuala Perlis,Perlis,6.2683,100.2088
20000,POINT(5.2847 103.1475),Hotel Tanjung Vista,Kuala Terengganu,Terengganu,5.2847,103.1475
20050,POINT(5.2886 103.104),Jalan Kelantan (Hingga Km 6),Kuala Terengganu,Terengganu,5.2886,103.104
20100,POINT(5.3134 103.1178),Jalan Bandar,Kuala Terengganu,Terengganu,5.3134,103.1178
20200,POINT(5.3165 103.1246),Jabatan Bekalan Air,Kuala Terengganu,Terengganu,5.3165,103.1246
20300,POINT(5.2937 103.1409),Jabatan Pertanian Daerah,Kuala Terengganu,Terengganu,5.2937,103.1409
20400,POINT(5.2184 103.1682),Jalan Dato Amar,Kuala Terengganu,Terengganu,5.2184,103.1682
20500,POINT(5.3046 103.1607),DYMM Sultan Terengganu,Kuala Terengganu,Terengganu,5.3046,103.1607
20502,POINT(5.3117 103.1199),Biro Tata Negara Terengganu,Kuala Terengganu,Terengganu,5.3117,103.1199
20503,POINT(5.3117 103.1199),Majlis Sukan Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20504,POINT(5.3117 103.1199),Biro Bantuan Guaman,Kuala Terengganu,Terengganu,5.3117,103.1199
20505,POINT(5.3117 103.1199),Biro Pengaduan Awam,Kuala Terengganu,Terengganu,5.3117,103.1199
20506,POINT(5.3117 103.1199),Mahkamah Tinggi,Kuala Terengganu,Terengganu,5.3117,103.1199
20508,POINT(5.3117 103.1199),Amanah Raya Berhad,Kuala Terengganu,Terengganu,5.3117,103.1199
20512,POINT(5.3117 103.1199),Penasihat Undang-Undang Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20514,POINT(5.3117 103.1199),Jabatan Perangkaan,Kuala Terengganu,Terengganu,5.3117,103.1199
20516,POINT(5.3117 103.1199),Jabatan Pemegang Harta,Kuala Terengganu,Terengganu,5.3117,103.1199
20517,POINT(5.3117 103.1199),Jabatan Perpaduan Negara,Kuala Terengganu,Terengganu,5.3117,103.1199
20518,POINT(5.3117 103.1199),Ketua Audit Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20519,POINT(5.3117 103.1199),Majlis Agama Islam Terengganu,Kuala Terengganu,Terengganu,5.3117,103.1199
20520,POINT(5.3117 103.1199),SuruhanJaya Perkhidmatan Awam,Kuala Terengganu,Terengganu,5.3117,103.1199
20532,POINT(5.3117 103.1199),Jabatan Sumber Manusia,Kuala Terengganu,Terengganu,5.3117,103.1199
20534,POINT(5.3117 103.1199),Jabatan Kilang & Jentera,Kuala Terengganu,Terengganu,5.3117,103.1199
20536,POINT(5.3117 103.1199),Jabatan Perhubungan Perusahaan,Kuala Terengganu,Terengganu,5.3117,103.1199
20538,POINT(5.3117 103.1199),Jabatan Keselamatan Sosial (Perkeso),Kuala Terengganu,Terengganu,5.3117,103.1199
20540,POINT(5.3117 103.1199),Jabatan Tenaga Rakyat,Kuala Terengganu,Terengganu,5.3117,103.1199
20542,POINT(5.3117 103.1199),Pendaftar Kesatuan Sekerja,Kuala Terengganu,Terengganu,5.3117,103.1199
20546,POINT(5.3117 103.1199),Pejabat Rela Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20548,POINT(5.3117 103.1199),Jabatan Hal Ehwal Orang Asli,Kuala Terengganu,Terengganu,5.3117,103.1199
20550,POINT(4.505 103.4432),Jabatan Imigresen,Kuala Terengganu,Terengganu,4.505,103.4432
20551,POINT(5.3117 103.1199),Jabatan Pendaftaran Negara,Kuala Terengganu,Terengganu,5.3117,103.1199
20552,POINT(5.3117 103.1199),Jabatan Pendaftar Pertubuhan,Kuala Terengganu,Terengganu,5.3117,103.1199
20554,POINT(5.3117 103.1199),Percetakan Nasional Berhad,Kuala Terengganu,Terengganu,5.3117,103.1199
20556,POINT(5.3117 103.1199),Jabatan Pertahanan Awam,Kuala Terengganu,Terengganu,5.3117,103.1199
20560,POINT(5.3117 103.1199),Ketua Polis Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20564,POINT(5.3117 103.1199),Jabatan Kebajikan Masyarakat,Kuala Terengganu,Terengganu,5.3117,103.1199
20566,POINT(5.3117 103.1199),Jabatan Muzium,Kuala Terengganu,Terengganu,5.3117,103.1199
20568,POINT(5.3117 103.1199),Jabatan Arkib Negara,Kuala Terengganu,Terengganu,5.3117,103.1199
20570,POINT(5.3117 103.1199),Jabatan Belia & Sukan,Kuala Terengganu,Terengganu,5.3117,103.1199
20572,POINT(5.3117 103.1199),Perpustakaan Awam Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20576,POINT(5.3117 103.1199),Jabatan Tanah & Galian,Kuala Terengganu,Terengganu,5.3117,103.1199
20578,POINT(5.3117 103.1199),Jabatan Ukur & Pemetaan,Kuala Terengganu,Terengganu,5.3117,103.1199
20582,POINT(5.0737 103.0221),Jabatan Kerja Raya,Kuala Terengganu,Terengganu,5.0737,103.0221
20586,POINT(5.3249 103.151),Hospital Kuala Terengganu,Kuala Terengganu,Terengganu,5.3249,103.151
20590,POINT(5.3117 103.1199),Jabatan Kesihatan,Kuala Terengganu,Terengganu,5.3117,103.1199
20592,POINT(5.3117 103.1199),Jabatan Penilaian Harta,Kuala Terengganu,Terengganu,5.3117,103.1199
20596,POINT(5.3117 103.1199),Akauntan Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20600,POINT(5.3117 103.1199),Lembaga Hasil Dalam Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20604,POINT(5.3117 103.1199),Jabatan Pendidikan,Kuala Terengganu,Terengganu,5.3117,103.1199
20606,POINT(5.3117 103.1199),Jabatan Kemajuan Masyarakat (Kemas),Kuala Terengganu,Terengganu,5.3117,103.1199
20608,POINT(4.2356 103.419),Jabatan Pembangunan Koperasi,Kuala Terengganu,Terengganu,4.2356,103.419
20609,POINT(5.3117 103.1199),Pejabat Mara Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20610,POINT(5.3117 103.1199),Bahagian Pelesenan - Kementerian Penerangan,Kuala Terengganu,Terengganu,5.3117,103.1199
20612,POINT(5.3117 103.1199),Jabatan Penerangan,Kuala Terengganu,Terengganu,5.3117,103.1199
20614,POINT(5.3117 103.1199),Jabatan Penyiaran,Kuala Terengganu,Terengganu,5.3117,103.1199
20618,POINT(5.3117 103.1199),Jabatan Penerbangan Awam,Kuala Terengganu,Terengganu,5.3117,103.1199
20620,POINT(5.3147 103.133),Jabatan Pengangkutan Jalan,Kuala Terengganu,Terengganu,5.3147,103.133
20622,POINT(5.3117 103.1199),Penguatkuasa Kementerian Perdagangan Dalam Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20626,POINT(5.3117 103.1199),Jabatan Pengairan & Saliran,Kuala Terengganu,Terengganu,5.3117,103.1199
20628,POINT(5.3117 103.1199),Jabatan Perikanan,Kuala Terengganu,Terengganu,5.3117,103.1199
20630,POINT(5.3175 103.1312),Jabatan Haiwan,Kuala Terengganu,Terengganu,5.3175,103.1312
20632,POINT(4.5782 103.2743),Jabatan Pertanian,Kuala Terengganu,Terengganu,4.5782,103.2743
20646,POINT(5.3117 103.1199),Jabatan Perancang Bandar & Desa,Kuala Terengganu,Terengganu,5.3117,103.1199
20648,POINT(5.3117 103.1199),Jabatan Bomba & Penyelamat,Kuala Terengganu,Terengganu,5.3117,103.1199
20656,POINT(5.3117 103.1199),Jabatan Galian,Kuala Terengganu,Terengganu,5.3117,103.1199
20658,POINT(5.3117 103.1199),Jabatan Kajibumi,Kuala Terengganu,Terengganu,5.3117,103.1199
20660,POINT(5.3117 103.1199),Jabatan Perhutanan,Kuala Terengganu,Terengganu,5.3117,103.1199
20661,POINT(5.3117 103.1199),Padi & Beras Nasional (Bernas),Kuala Terengganu,Terengganu,5.3117,103.1199
20662,POINT(5.3145 103.1267),Jabatan Alam Sekitar Negeri,Kuala Terengganu,Terengganu,5.3145,103.1267
20664,POINT(5.3117 103.1199),Jabatan Perhilitan,Kuala Terengganu,Terengganu,5.3117,103.1199
20668,POINT(5.3117 103.1199),Jabatan Telekom Timur,Kuala Terengganu,Terengganu,5.3117,103.1199
20670,POINT(5.3117 103.1199),Pos Malaysia Berhad,Kuala Terengganu,Terengganu,5.3117,103.1199
20672,POINT(5.3117 103.1199),Telekom Malaysia Berhad,Kuala Terengganu,Terengganu,5.3117,103.1199
20673,POINT(5.3117 103.1199),Tenaga Nasional Berhad,Kuala Terengganu,Terengganu,5.3117,103.1199
20674,POINT(5.3117 103.1199),Pegawai Kemajuan Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20676,POINT(5.3117 103.1199),Jabatan Agama Islam Terengganu,Kuala Terengganu,Terengganu,5.3117,103.1199
20680,POINT(5.3304 103.1412),Dewan Undangan Negeri,Kuala Terengganu,Terengganu,5.3304,103.1412
20690,POINT(5.3117 103.1199),Suruhanjaya Pilihan Raya Negeri,Kuala Terengganu,Terengganu,5.3117,103.1199
20698,POINT(5.3117 103.1199),Kumpulan Wang Simpanan Pekerja,Kuala Terengganu,Terengganu,5.3117,103.1199
20700,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 1 - 3,Kuala Terengganu,Terengganu,5.3117,103.1199
20710,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 123 - 125,Kuala Terengganu,Terengganu,5.3117,103.1199
20720,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 161 & ke atas,Kuala Terengganu,Terengganu,5.3117,103.1199
20900,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 4,Kuala Terengganu,Terengganu,5.3117,103.1199
20902,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 18,Kuala Terengganu,Terengganu,5.3117,103.1199
20904,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 43,Kuala Terengganu,Terengganu,5.3117,103.1199
20906,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 50,Kuala Terengganu,Terengganu,5.3117,103.1199
20908,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 51,Kuala Terengganu,Terengganu,5.3117,103.1199
20910,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 56,Kuala Terengganu,Terengganu,5.3117,103.1199
20912,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 57,Kuala Terengganu,Terengganu,5.3117,103.1199
20914,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 63,Kuala Terengganu,Terengganu,5.3117,103.1199
20916,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 65,Kuala Terengganu,Terengganu,5.3117,103.1199
20918,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 66,Kuala Terengganu,Terengganu,5.3117,103.1199
20920,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 67,Kuala Terengganu,Terengganu,5.3117,103.1199
20922,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 68,Kuala Terengganu,Terengganu,5.3117,103.1199
20924,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 90,Kuala Terengganu,Terengganu,5.3117,103.1199
20926,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 122,Kuala Terengganu,Terengganu,5.3117,103.1199
20928,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 126,Kuala Terengganu,Terengganu,5.3117,103.1199
20930,POINT(5.3117 103.1199),Kuala Terengganu - Peti surat 127,Kuala Terengganu,Terengganu,5.3117,103.1199
20990,POINT(5.3117 103.1199),Kuala Terengganu - Beg berkunci,Kuala Terengganu,Terengganu,5.3117,103.1199
2100,POINT(6.5341 100.31),Aked niaga,Padang Besar,Perlis,6.5341,100.31
21000,POINT(5.3018 103.1259),Chabang Tiga,Kuala Terengganu,Terengganu,5.3018,103.1259
21009,POINT(5.3117 103.1199),Chabang Tiga - Beg berkunci,Kuala Terengganu,Terengganu,5.3117,103.1199
21010,POINT(5.2638 103.0938),Kampung Bari Besar,Kuala Terengganu,Terengganu,5.2638,103.0938
21020,POINT(5.3205 103.0596),Jalan Batu Rakit,Kuala Terengganu,Terengganu,5.3205,103.0596
21030,POINT(5.3451 103.1047),Jalan Bakti Simpang Tiga Kubang Badak,Kuala Terengganu,Terengganu,5.3451,103.1047
21040,POINT(5.2624 103.0792),Kampung Bukit Chempedak,Kuala Terengganu,Terengganu,5.2624,103.0792
21060,POINT(5.3185 103.0739),Kampung Alor Gemia,Kuala Terengganu,Terengganu,5.3185,103.0739
21070,POINT(5.271 103.1235),Atas Tol,Kuala Terengganu,Terengganu,5.271,103.1235
21080,POINT(5.3405 103.0754),Chendering,Kuala Terengganu,Terengganu,5.3405,103.0754
21090,POINT(5.775 103.015),Pulau Redang,Kuala Terengganu,Terengganu,5.775,103.015
21100,POINT(5.3199 103.1074),Bukit Besar,Kuala Terengganu,Terengganu,5.3199,103.1074
21109,POINT(5.3117 103.1199),Gong Kapas - Beg berkunci,Kuala Terengganu,Terengganu,5.3117,103.1199
21200,POINT(5.2967 103.0847),Batu Enam,Kuala Terengganu,Terengganu,5.2967,103.0847
21209,POINT(5.3117 103.1199),Manir - Beg berkunci,Kuala Terengganu,Terengganu,5.3117,103.1199
21210,POINT(5.269 103.0614),Kampung Bukit Aman,Kuala Terengganu,Terengganu,5.269,103.0614
21220,POINT(5.2188 103.0314),Kuala Telemong,Kuala Terengganu,Terengganu,5.2188,103.0314
21300,POINT(5.3436 103.0796),Batalion 104 Infanteri,Kuala Terengganu,Terengganu,5.3436,103.0796
21309,POINT(5.3117 103.1199),Seberang Takir - Beg berkunci,Kuala Terengganu,Terengganu,5.3117,103.1199
21400,POINT(5.2321 103.1041),Bukit Payong,Bukit Payong,Terengganu,5.2321,103.1041
21450,POINT(5.3867 102.8676),Chalok,Chalok,Terengganu,5.3867,102.8676
21500,POINT(5.2448 102.8795),Alor Lik,Sungai Tong,Terengganu,5.2448,102.8795
21600,POINT(5.2424 103.126),Alor Gali,Marang,Terengganu,5.2424,103.126
21610,POINT(5.0599 103.2796),Jambu Bongkok,Marang,Terengganu,5.0599,103.2796
21700,POINT(5.1048 102.9733),Binjai Kertas,Kuala Berang,Terengganu,5.1048,102.9733
21800,POINT(5.0619 103.0496),Ajil,Ajil,Terengganu,5.0619,103.0496
21810,POINT(5.0178 103.1339),Kampung Baru Sungai Binjai,Ajil,Terengganu,5.0178,103.1339
21820,POINT(5.0464 103.0901),Felda Jerangau Barat,Ajil,Terengganu,5.0464,103.0901
2200,POINT(6.6472 100.2022),Jalan Padang Besar (Batu 16),Kaki Bukit,Perlis,6.6472,100.2022
22000,POINT(5.6111 102.5729),Alor Lintah,Jerteh,Terengganu,5.6111,102.5729
22010,POINT(5.6209 102.5933),Bukit Payong (Jerteh),Jerteh,Terengganu,5.6209,102.5933
22020,POINT(5.6795 102.5851),Apal,Jerteh,Terengganu,5.6795,102.5851
22100,POINT(5.4698 102.8602),Balik Bukit,Permaisuri,Terengganu,5.4698,102.8602
22107,POINT(5.5837 102.7858),Permaisuri - Peti surat,Permaisuri,Terengganu,5.5837,102.7858
22109,POINT(5.5837 102.7858),Permaisuri - Beg berkunci,Permaisuri,Terengganu,5.5837,102.7858
22110,POINT(5.5436 102.818),Kampung Beris Tokku,Permaisuri,Terengganu,5.5436,102.818
22120,POINT(5.4395 102.8866),Jalan Aman,Permaisuri,Terengganu,5.4395,102.8866
22200,POINT(5.7332 102.613),Alor Lintang,Kampung Raja,Terengganu,5.7332,102.613
22300,POINT(5.7998 102.5579),Alor Pak Ndok,Kuala Besut,Terengganu,5.7998,102.5579
22307,POINT(5.8201 102.5377),Kuala Besut - Peti surat,Kuala Besut,Terengganu,5.8201,102.5377
22309,POINT(5.8201 102.5377),Kuala Besut - Beg berkunci,Kuala Besut,Terengganu,5.8201,102.5377
23000,POINT(4.8168 103.3036),Alor Rekan Bemban,Dungun,Terengganu,4.8168,103.3036
23007,POINT(4.7565 103.3997),Dungun - Peti surat,Dungun,Terengganu,4.7565,103.3997
23009,POINT(4.7565 103.3997),Dungun - Beg berkunci,Dungun,Terengganu,4.7565,103.3997
23050,POINT(4.7789 103.3726),Kampung Baru Kuala Abang,Dungun,Terengganu,4.7789,103.3726
23100,POINT(4.7314 103.358),Jalan Besar Paka,Paka,Terengganu,4.7314,103.358
23200,POINT(5.0395 102.7909),Bukit Besi,Bukit Besi,Terengganu,5.0395,102.7909
23300,POINT(4.4348 103.3763),Bandar Ketengah Jaya,Ketengah Jaya,Terengganu,4.4348,103.3763
23400,POINT(4.6199 103.2089),Al Muktafi Billah Shah,Al Muktatfi Billah Shah,Terengganu,4.6199,103.2089
2400,POINT(6.4547 100.2144),Beseri,Kangar,Perlis,6.4547,100.2144
24000,POINT(4.3305 103.352),Bakau Tinggi,Cukai,Terengganu,4.3305,103.352
24007,POINT(4.2327 103.4152),Cukai - Peti surat,Cukai,Terengganu,4.2327,103.4152
24009,POINT(4.2327 103.4152),Cukai - Beg berkunci,Cukai,Terengganu,4.2327,103.4152
24050,POINT(4.1373 103.2476),Arkid Mara,Ayer Puteh,Terengganu,4.1373,103.2476
24060,POINT(4.1149 103.2909),Kampung Yak Yah,Ceneh,Terengganu,4.1149,103.2909
24100,POINT(4.436 103.4175),Kampung Atas Tebing,Kijal,Terengganu,4.436,103.4175
24107,POINT(4.3364 103.4683),Kijal - Peti surat,Kijal,Terengganu,4.3364,103.4683
24109,POINT(4.3364 103.4683),Kijal - Beg berkunci,Kijal,Terengganu,4.3364,103.4683
24200,POINT(4.62 103.353),Ayer Jerneh,Kemasek,Terengganu,4.62,103.353
24207,POINT(4.4216 103.438),Kemasek - Peti surat,Kemasek,Terengganu,4.4216,103.438
24209,POINT(4.4216 103.438),Kemasek - Beg berkunci,Kemasek,Terengganu,4.4216,103.438
24300,POINT(4.6985 103.3568),Bandar Baru,Kerteh,Terengganu,4.6985,103.3568
2450,POINT(6.4756 100.225),Bukit Keteri,Kangar,Perlis,6.4756,100.225
2500,POINT(6.4113 100.2371),Balai Polis Mata Air,Kangar,Perlis,6.4113,100.2371
25000,POINT(3.8099 103.2893),Bangunan LKNP,Kuantan,Pahang,3.8099,103.2893
25050,POINT(3.8109 103.2884),Istana Hinggap,Kuantan,Pahang,3.8109,103.2884
25100,POINT(3.7784 103.1744),Fountain Park,Kuantan,Pahang,3.7784,103.1744
25150,POINT(3.7686 103.2328),"Batu 8, Jalan Pekan",Kuantan,Pahang,3.7686,103.2328
25200,POINT(3.7696 103.2224),Bandar Indera Mahkota,Kuantan,Pahang,3.7696,103.2224
25250,POINT(3.751 103.1276),Alor Akar A,Kuantan,Pahang,3.751,103.1276
25300,POINT(3.8091 103.2363),Alor Akar B,Kuantan,Pahang,3.8091,103.2363
25350,POINT(3.7745 103.2176),Estate Semambu,Kuantan,Pahang,3.7745,103.2176
25500,POINT(3.825 103.3239),DYMM Sultan Pahang,Kuantan,Pahang,3.825,103.3239
25502,POINT(3.825 103.3239),YAB Menteri Besar Pahang,Kuantan,Pahang,3.825,103.3239
